undl_id,symbol,session,date,year,body,draft,committee_report,meeting,title,agenda_title,subjects,vote_note,yes,no,abstain,nonvoting,total,n_rollcall,c3_source,record_url
674201,A/RES/64/160,64,2009-12-18,2009,General Assembly,A/C.3/64/L.31,A/64/439/Add.2(PartII),A/64/PV.65,Globalization and its impact on the full enjoyment of all human rights : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|GLOBALIZATION--HUMAN RIGHTS,,129,54,3,6,192,192,draft,https://digitallibrary.un.org/record/674201
674226,A/RES/64/170,64,2009-12-18,2009,General Assembly,A/C.3/64/L.45,A/64/439/Add.2(PartII),A/64/PV.65,Human rights and unilateral coercive measures : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|SANCTIONS--INTERNATIONAL RELATIONS,,132,54,0,6,192,192,draft,https://digitallibrary.un.org/record/674226
674250,A/RES/64/172,64,2009-12-18,2009,General Assembly,A/C.3/64/L.47,A/64/439/Add.2(PartII),A/64/PV.65,The right to development : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|RIGHT TO DEVELOPMENT,,133,23,30,6,192,192,draft,https://digitallibrary.un.org/record/674250
674405,A/RES/64/173,64,2009-12-18,2009,General Assembly,A/C.3/64/L.48,A/64/439/Add.2(PartII),A/64/PV.65,Promotion of equitable geographical distribution in the membership of the human rights treaty bodies : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT,,131,53,2,6,192,192,draft,https://digitallibrary.un.org/record/674405
674406,A/RES/64/174,64,2009-12-18,2009,General Assembly,A/C.3/64/L.49,A/64/439/Add.2(PartII),A/64/PV.65,Human rights and cultural diversity : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT,,126,52,5,9,192,192,draft,https://digitallibrary.un.org/record/674406
674407,A/RES/64/175,64,2009-12-18,2009,General Assembly,A/C.3/64/L.35,A/64/439/Add.3,A/64/PV.65,Situation of human rights in the Democratic People's Republic of Korea : resolution / adopted by the General Assembly,Human rights situations and reports of special rapporteurs and representatives.,HUMAN RIGHTS--REPORTS|HUMAN RIGHTS--DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,,99,20,63,10,192,192,draft,https://digitallibrary.un.org/record/674407
674408,A/RES/64/176,64,2009-12-18,2009,General Assembly,A/C.3/64/L.37,A/64/439/Add.3,A/64/PV.65,Situation of human rights in the Islamic Republic of Iran : resolution / adopted by the General Assembly,Human rights situations and reports of special rapporteurs and representatives.,HUMAN RIGHTS--REPORTS|HUMAN RIGHTS--IRAN (ISLAMIC REPUBLIC OF),,74,49,59,10,192,192,draft,https://digitallibrary.un.org/record/674408
675477,A/RES/64/238,64,2009-12-24,2009,General Assembly,A/C.3/64/L.36,A/64/439/Add.3,A/64/PV.68,Situation of human rights in Myanmar : resolution / adopted by the General Assembly,Human rights situations and reports of special rapporteurs and representatives.,HUMAN RIGHTS--REPORTS|HUMAN RIGHTS--MYANMAR,,86,23,39,44,192,192,draft,https://digitallibrary.un.org/record/675477
700327,A/RES/65/195,65,2010-12-21,2010,General Assembly,A/C.3/65/L.57,A/65/451,A/65/PV.71,Report of the Human Rights Council : resolution / adopted by the General Assembly,Report of the Human Rights Council.,UN. HUMAN RIGHTS COUNCIL--REPORTS,,123,1,55,13,192,192,draft,https://digitallibrary.un.org/record/700327
700346,A/RES/65/199,65,2010-12-21,2010,General Assembly,A/C.3/65/L.50,A/65/454,A/65/PV.71,"Inadmissibility of certain practices that contribute to fuelling contemporary forms of racism, racial discrimination, xenophobia and related intolerance : resolution / adopted by the General Assembly","Elimination of racism, racial discrimination, xenophobia and related intolerance.",RACIAL DISCRIMINATION--ELIMINATION,,129,3,52,8,192,192,draft,https://digitallibrary.un.org/record/700346
700379,A/RES/65/202,65,2010-12-21,2010,General Assembly,A/C.3/65/L.52,A/65/455,A/65/PV.71,The right of the Palestinian people to self-determination : resolution / adopted by the General Assembly,Right of peoples to self-determination.,SELF-DETERMINATION OF PEOPLES,,177,6,4,5,192,192,draft,https://digitallibrary.un.org/record/700379
700384,A/RES/65/203,65,2010-12-21,2010,General Assembly,A/C.3/65/L.54/Rev.1,A/65/455,A/65/PV.71,Use of mercenaries as a means of violating human rights and impeding the exercise of the right of peoples to self-determination : resolution / adopted by the General Assembly,Right of peoples to self-determination.,SELF-DETERMINATION OF PEOPLES|MERCENARIES,,127,52,5,8,192,192,draft,https://digitallibrary.un.org/record/700384
700454,A/RES/65/206,65,2010-12-21,2010,General Assembly,A/C.3/65/L.23/Rev.1,A/65/456/Add.2(PartII),A/65/PV.71,Moratorium on the use of the death penalty : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|CAPITAL PUNISHMENT,,109,41,35,7,192,192,draft,https://digitallibrary.un.org/record/700454
700507,A/RES/65/208,65,2010-12-21,2010,General Assembly,A/C.3/65/L.29/Rev.1,A/65/456/Add.2(PartII),A/65/PV.71,"Extrajudicial, summary or arbitrary executions : resolution / adopted by the General Assembly","Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|SUMMARY EXECUTIONS,,122,1,62,7,192,192,draft,https://digitallibrary.un.org/record/700507
700508,A/RES/65/216,65,2010-12-21,2010,General Assembly,A/C.3/65/L.38,A/65/456/Add.2(PartII),A/65/PV.71,Globalization and its impact on the full enjoyment of all human rights : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|GLOBALIZATION--HUMAN RIGHTS,,132,54,0,6,192,192,draft,https://digitallibrary.un.org/record/700508
700534,A/RES/65/217,65,2010-12-21,2010,General Assembly,A/C.3/65/L.39,A/65/456/Add.2(PartII),A/65/PV.71,Human rights and unilateral coercive measures : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|SANCTIONS--INTERNATIONAL RELATIONS,,131,53,0,8,192,192,draft,https://digitallibrary.un.org/record/700534
700524,A/RES/65/219,65,2010-12-21,2010,General Assembly,A/C.3/65/L.41/Rev.1,A/65/456/Add.2(PartII),A/65/PV.71,The right to development : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|RIGHT TO DEVELOPMENT,,133,24,28,7,192,192,draft,https://digitallibrary.un.org/record/700524
700542,A/RES/65/222,65,2010-12-21,2010,General Assembly,A/C.3/65/L.44,A/65/456/Add.2(PartII),A/65/PV.71,Promotion of peace as a vital requirement for the full enjoyment of all human rights by all : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT,,127,54,4,7,192,192,draft,https://digitallibrary.un.org/record/700542
700551,A/RES/65/223,65,2010-12-21,2010,General Assembly,A/C.3/65/L.45,A/65/456/Add.2(PartII),A/65/PV.71,Promotion of a democratic and equitable international order : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT,,126,54,5,7,192,192,draft,https://digitallibrary.un.org/record/700551
700637,A/RES/65/224,65,2010-12-21,2010,General Assembly,A/C.3/65/L.46/Rev.1,A/65/456/Add.2(PartII),A/65/PV.71,Combating defamation of religions : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|RELIGIOUS INTOLERANCE,,79,67,40,6,192,192,draft,https://digitallibrary.un.org/record/700637
700650,A/RES/65/225,65,2010-12-21,2010,General Assembly,A/C.3/65/L.47,A/65/456/Add. 3,A/65/PV.71,Situation of human rights in the Democratic People's Republic of Korea : resolution / adopted by the General Assembly,Human rights situations and reports of special rapporteurs and representatives.,HUMAN RIGHTS--REPORTS|HUMAN RIGHTS--DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,,106,20,57,9,192,192,draft,https://digitallibrary.un.org/record/700650
700654,A/RES/65/226,65,2010-12-21,2010,General Assembly,A/C.3/65/L.49,A/65/456/Add. 3,A/65/PV.71,Situation of human rights in the Islamic Republic of Iran : resolution / adopted by the General Assembly,Human rights situations and reports of special rapporteurs and representatives.,HUMAN RIGHTS--REPORTS|HUMAN RIGHTS--IRAN (ISLAMIC REPUBLIC OF),,78,45,59,10,192,192,draft,https://digitallibrary.un.org/record/700654
700847,A/RES/65/240,65,2010-12-24,2010,General Assembly,A/C.3/65/L.60,A/65/454|A/65/454/Corr.1,A/65/PV.73,"Global efforts for the total elimination of racism, racial discrimination, xenophobia and related intolerance and the comprehensive implementation of and follow-up to the Durban Declaration and Programme of Action : resolution / adopted by the General Assembly",Comprehensive implementation of and follow-up to the Durban Declaration and Programme of Action.,RACIAL DISCRIMINATION--PROGRAMMES OF ACTION,,104,22,33,33,192,192,draft,https://digitallibrary.un.org/record/700847
700753,A/RES/65/241,65,2010-12-24,2010,General Assembly,A/C.3/65/L.48/Rev.1,A/65/456/Add.3,A/65/PV.73,Situation of human rights in Myanmar : resolution / adopted by the General Assembly,Human rights situations and reports of special rapporteurs and representatives.,HUMAN RIGHTS--REPORTS|HUMAN RIGHTS--MYANMAR,,85,26,46,35,192,192,draft,https://digitallibrary.un.org/record/700753
722846,A/RES/66/136,66,2011-12-19,2011,General Assembly,A/C.3/66/L.64/Rev.1,A/66/457,A/66/PV.89,Report of the Human Rights Council : resolution / adopted by the General Assembly,Report of the Human Rights Council.,UN. HUMAN RIGHTS COUNCIL--REPORTS,,122,3,59,9,193,193,draft,https://digitallibrary.un.org/record/722846
724243,A/RES/66/143,66,2011-12-19,2011,General Assembly,A/C.3/66/L.60,A/66/460,A/66/PV.89,"Inadmissibility of certain practices that contribute to fuelling contemporary forms of racism, racial discrimination, xenophobia and related intolerance : resolution / adopted by the General Assembly","Elimination of racism, racial discrimination, xenophobia and related intolerance.",RACIAL DISCRIMINATION--ELIMINATION,,134,24,32,3,193,193,draft,https://digitallibrary.un.org/record/724243
723989,A/RES/66/144,66,2011-12-19,2011,General Assembly,A/C.3/66/L.68/Rev.1,A/66/460,A/66/PV.89,"Global efforts for the total elimination of racism, racial discrimination, xenophobia and related intolerance and the comprehensive implementation of and follow-up to the Durban Declaration and Programme of Action : resolution / adopted by the General Assembly",Comprehensive implementation of and follow-up to the Durban Declaration and Programme of Action.,RACIAL DISCRIMINATION--PROGRAMMES OF ACTION,,138,6,46,3,193,193,draft,https://digitallibrary.un.org/record/723989
724410,A/RES/66/146,66,2011-12-19,2011,General Assembly,A/C.3/66/L.61,A/66/461,A/66/PV.89,The right of the Palestinian people to self-determination : resolution / adopted by the General Assembly,Right of peoples to self-determination.,SELF-DETERMINATION OF PEOPLES,,182,7,3,1,193,193,draft,https://digitallibrary.un.org/record/724410
724615,A/RES/66/147,66,2011-12-19,2011,General Assembly,A/C.3/66/L.62,A/66/461,A/66/PV.89,Use of mercenaries as a means of violating human rights and impeding the exercise of the right of peoples to self-determination : resolution / adopted by the General Assembly,Right of peoples to self-determination.,SELF-DETERMINATION OF PEOPLES|MERCENARIES,,130,53,6,4,193,193,draft,https://digitallibrary.un.org/record/724615
723993,A/RES/66/153,66,2011-12-19,2011,General Assembly,A/C.3/66/L.33,A/66/462/Add.2,A/66/PV.89,Promotion of equitable geographical distribution in the membership of the human rights treaty bodies : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT,,135,54,1,3,193,193,draft,https://digitallibrary.un.org/record/723993
723996,A/RES/66/154,66,2011-12-19,2011,General Assembly,A/C.3/66/L.34/Rev.1,A/66/462/Add.2,A/66/PV.89,Human rights and cultural diversity : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT,,136,53,2,2,193,193,draft,https://digitallibrary.un.org/record/723996
724411,A/RES/66/155,66,2011-12-19,2011,General Assembly,A/C.3/66/L.35/Rev.1,A/66/462/Add.2,A/66/PV.89,The right to development : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|RIGHT TO DEVELOPMENT,,154,6,29,4,193,193,draft,https://digitallibrary.un.org/record/724411
724245,A/RES/66/156,66,2011-12-19,2011,General Assembly,A/C.3/66/L.36,A/66/462/Add.2,A/66/PV.89,Human rights and unilateral coercive measures : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|SANCTIONS--INTERNATIONAL RELATIONS,,137,54,0,2,193,193,draft,https://digitallibrary.un.org/record/724245
724279,A/RES/66/159,66,2011-12-19,2011,General Assembly,A/C.3/66/L.39,A/66/462/Add.2,A/66/PV.89,Promotion of a democratic and equitable international order : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT,,130,54,6,3,193,193,draft,https://digitallibrary.un.org/record/724279
